WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7
XLOC_002752 18.8225 16.154 12.4229 13.3144 13.4989 12.6119 7.94653
XLOC_002753 0 0.0239793 1.62992 72.5886 835.204 8579.19 12753
XLOC_002754 0 0 0 0 0 0 0
XLOC_002755 0 0 0 0 0 0 0
XLOC_002756 2.83823 4.53238 7.5099 6.80729 8.42397 8.80993 12.1109
XLOC_002757 0 0 0 0 0 0 0
XLOC_002758 0.138181 0.226874 0 0.0152041 0 0.20359 0.224502
XLOC_002759 0 0 0 0.311876 4.76817 123.389 42.2242
XLOC_002760 3.44482 3.70008 0.910369 0.461063 0.886286 3.17988 1.67687
XLOC_002761 0 0 0 0 0.0597974 0 0.0230297
XLOC_002762 0 0 0 0 0 0 0
XLOC_002763 20.6412 16.0716 10.1531 6.91086 7.34876 14.9778 14.9408
XLOC_002764 7.2077 7.62233 12.8319 14.7086 16.8356 15.2869 17.8061
XLOC_002765 0 0 0 0 0 0 0
XLOC_002766 2.00244 1.77441 2.32277 2.7173 3.61942 7.68776 9.89012
XLOC_002767 2.88647 1.80062 0.855071 1.05637 1.30744 2.65118 3.49013
XLOC_002768 0 0 0 0 0 0 0
XLOC_002769 0.841541 0.675062 0.937848 0.859842 1.47844 2.56097 2.24543
XLOC_002770 0 0 0 0 0 0 0
XLOC_002771 0.00707873 0.00455816 0 0 0 0 0
XLOC_002772 6.11801 6.07544 7.89486 10.453 15.0022 21.9088 30.4356
XLOC_002773 1.30099 2.19665 5.41632 5.49918 3.1725 0.406448 0.0113111
XLOC_002774 11.5387 12.4838 15.5558 9.14926 4.46214 0.508504 0.0833935
XLOC_002775 11.4492 9.3718 6.72387 6.37264 7.4055 7.5159 7.18675
XLOC_002776 30.6912 25.3433 22.3251 18.5808 16.8696 32.6539 32.3193
XLOC_002777 6.30537 5.70114 5.55123 6.01969 8.74193 13.8436 16.1031
XLOC_002778 0 0 0 0 0 0 0
XLOC_002779 9.49012 11.151 12.7758 14.5709 23.7556 74.5899 80.6411
XLOC_002780 26.104 11.793 2.90747 3.50655 4.00474 6.11243 6.03325
XLOC_002781 0 0 0 0 0 0 0
XLOC_002782 0 0 0 0 0 0 0
XLOC_002783 0 0 0 0 0 0 0
XLOC_002784 6.87615 7.99771 11.3648 12.5061 13.4702 16.719 20.482
XLOC_002785 1.67497 2.45436 0.174258 0.0831221 0.0360703 0 0
XLOC_002786 87.6691 78.4798 16.2716 4.20389 0.607871 0.321006 0.360021
XLOC_002787 25.2071 26.9796 27.0139 27.1959 33.0706 48.735 60.498
XLOC_002788 10.5414 16.959 20.2869 11.1782 4.82737 1.29066 0.945134
XLOC_002789 2.43256 2.38558 2.88944 3.30504 3.49979 3.54479 3.96471
XLOC_002790 31.3031 26.548 10.7079 5.34111 3.17415 1.42406 1.21454
XLOC_002791 1.34061 1.25364 0.0331635 0.0620074 0 0 0
XLOC_002792 14.014 14.2109 13.2156 12.9839 12.3781 18.4463 26.672
XLOC_002793 1.79456 1.45429 0.820464 1.08994 1.51746 1.46141 1.65653
XLOC_002794 56.2915 73.304 45.7208 25.6196 19.7781 9.00991 2.63507
XLOC_002795 14.9084 15.1907 6.59576 8.97883 12.0427 28.771 43.6193
XLOC_002796 9.23709 10.7036 13.5822 12.3507 10.8325 9.97612 13.234
XLOC_002797 0 0 0 0 0 0 0
XLOC_002798 2.45262 3.67 12.4427 12.3339 9.3474 3.40934 0.314188
XLOC_002799 0.577978 0.218103 0.0863365 0.0283996 0.0332865 0.0416673 0
XLOC_002800 0.687719 0.597925 0.331831 0.298743 0.225924 0.0624237 0.0242744
XLOC_002801 0 0 0 0 0 0 0
XLOC_002802 0 0.0448028 0 0 0 0 0
XLOC_002803 0 0 0 0 0 0 0
XLOC_002804 0 0 0 0 0 0 0
XLOC_002805 0.269184 0.0717017 0.0140565 0 0 0 0
XLOC_002806 0 0.00470858 0 0 0 0 0
XLOC_002807 0.116715 0.125226 0.285484 0.37703 0.229012 0.0097373 0.00970205
XLOC_002808 14.7068 15.6214 16.8147 9.38333 7.12459 3.58862 5.69338
XLOC_002809 16.5564 21.3856 33.7148 31.3955 31.548 28.588 16.0804
XLOC_002810 0.113563 0.0902779 0.037911 0.125837 0.340626 9.21065 31.3089
XLOC_002811 5.22584 5.12057 4.31218 5.12755 7.10491 10.9214 13.357
XLOC_002812 44.6798 36.1681 21.5753 16.9988 16.7374 15.3822 15.5685
XLOC_002813 16.896 13.2643 7.96314 8.11826 9.83232 11.1095 9.99896
XLOC_002814 2.07735 1.28615 0.987786 1.40543 1.74262 1.08072 1.13205
XLOC_002815 2.0861 1.48239 0.304288 0.288917 0.673297 0.783279 0.960053
XLOC_002816 0.823808 0.842732 0.711435 0.898708 1.24691 2.22933 3.60717
XLOC_002817 0 0 0 0 0 0 0
XLOC_002818 2.90398 2.68252 2.21866 2.26978 3.54717 6.55601 9.61866
XLOC_002819 0 0 0 0 0 0 0
XLOC_002820 3.07065 3.42221 4.51561 4.72728 5.38289 6.24693 4.9754
XLOC_002821 15.0035 16.484 31.7844 25.6582 10.1988 0.768832 0.125433
XLOC_002822 1284.2 771.864 590.762 570.518 498.277 162.431 198.899
XLOC_002823 18.8973 15.1337 2.75492 1.40075 1.83455 2.60681 3.1423
XLOC_002824 0 0.0501806 0.0285474 0.11958 0 0 0
XLOC_002825 0 0 0 0 0.0354722 0.178647 0.0936381
XLOC_002826 0 0 0 0 0 0 0
XLOC_002827 266.736 284.603 201.607 136.539 85.3395 39.0518 17.5843
XLOC_002828 43.1077 78.6179 101.684 50.3601 25.1684 4.24257 2.56962
XLOC_002829 99.2804 68.8167 18.2405 16.8148 23.4533 30.437 58.3809
XLOC_002830 17.9784 15.1902 8.91381 4.16162 1.80514 0.0849952 0.0342401
XLOC_002831 54.8348 127.674 235.275 193.126 180.344 110.018 111.779
XLOC_002832 0.0165372 0.00724263 0 0 0 0.0241526 0.0166104
XLOC_002833 7.07261 7.21462 5.71853 6.35378 6.44695 7.49497 8.03384
XLOC_002834 3.95829 4.53173 5.44128 4.45789 3.91709 2.13891 2.29515
XLOC_002835 4.67582 3.67302 2.9264 2.96991 3.30952 3.60821 3.93543
XLOC_002836 0 0 0 0 0 0 0
XLOC_002837 0 0 0 0 0 0 0
XLOC_002838 0.0118854 0 0 0 0 0 0
XLOC_002839 0 0 0 0 0 0 0
XLOC_002840 0 0 0 0 0 0 0
XLOC_002841 5.23986 3.91022 3.13675 4.18351 4.80687 5.92182 4.59233
XLOC_002842 0.158961 0.221412 0.0307182 0 0.0124159 0 0.0228057
XLOC_002843 140.433 114.348 97.0441 80.3386 77.2115 91.3806 73.2233
XLOC_002844 3.17095 4.66582 13.8455 16.8006 20.4353 25.531 37.5449
XLOC_002845 6.11271 8.14591 6.38111 4.42492 2.84307 1.95605 2.35761
XLOC_002846 0 0 0 0 0 0 0
XLOC_002847 0 0 0.00302302 0 0 0 0
XLOC_002848 0 0 0 0 0 0 0.0921835
XLOC_002849 3.27856 2.99036 4.05426 5.89184 6.77791 9.48634 7.74594
XLOC_002850 0.974927 0.911084 0.912532 0.561984 0.752991 0.855312 1.60234
XLOC_002851 0.00831058 0.125067 0.414555 0.184475 1.27359 88.4238 316.833
XLOC_002852 0 0 0 0 0 0 0
XLOC_002853 1.8036 1.71374 1.60364 1.66 3.01876 5.75501 8.73517
XLOC_002854 0 0 0 0 0 0 0
XLOC_002855 0.473174 1.33373 6.61124 17.7287 31.113 59.9951 104.709
XLOC_002856 0.165569 0.152136 4.00257 8.08114 4.94686 0.763674 0.191102
XLOC_002857 1.30915 0.853534 0.285008 0.437524 0.683112 0.741187 1.27317
XLOC_002858 12.5047 7.64158 5.62025 4.82843 4.76887 3.52509 2.03558
XLOC_002859 0 0 0 0 0 0 0
XLOC_002860 0 0 0 0 0 0 0
XLOC_002861 0 0 0 0 0 0 0
XLOC_002862 0 0 0 0 0 0 0
XLOC_002863 0 0 0 0 0 0 0
XLOC_002864 0 0 0 0 0 0 0
XLOC_002865 0 0 0 0 0 0 0
XLOC_002866 0 0 0 0 0 0 0
XLOC_002867 0 0 0 0 0 0 0
XLOC_002868 0 0 0 0 0 0 0
XLOC_002869 0 0 0 0 0 0 0
XLOC_002870 0 0 0 0 0 0 0
XLOC_002871 0 0 0 0 0 0 0
XLOC_002872 0 0 0 0 0 0 0
XLOC_002873 0 0 0 0 0 0 0
XLOC_002874 0 0 0 0 0 0 0
XLOC_002875 0 0 0 0 0 0 0
XLOC_002876 0 0 0 0 0 0 0
XLOC_002877 0 0 0 0 0 0 0
XLOC_002878 0 0 0 0 0 0 0
XLOC_002879 0 0 0 0 0 0 0
XLOC_002880 0 0 0 0 0 0 0
XLOC_002881 0 0 0 0 0 0 0
XLOC_002882 0 0 0 0 0 0 0
XLOC_002883 0 0 0 0 0 0 0
XLOC_002884 0 0 0 0 0 0 0
XLOC_002885 0 0 0 0 0 0 0
XLOC_002886 0 0 0 0 0 0 0
XLOC_002887 0 0 0 0 0 0 0
XLOC_002888 0 0 0 0 0 0 0
XLOC_002889 0 0 0 0 0 0 0
XLOC_002890 0 0 0 0 0 0 0
XLOC_002891 0 0 0 0 0 0 0
XLOC_002892 0 0 0 0 0 0 0
XLOC_002893 0 0 0 0 0 0 0
XLOC_002894 0 0 0 0 0 0 0
XLOC_002895 0 0 0 0 0 0 0
XLOC_002896 0 0 0 0 0 0 0
XLOC_002897 0 0 0 0 0 0 0
XLOC_002898 0 0 0 0 0 0 0
XLOC_002899 0 0 0 0 0 0 0
XLOC_002900 0 0 0 0 0 0 0
XLOC_002901 0 0 0 0 0 0 0
XLOC_002902 0 0 0 0 0 0 0
XLOC_002903 0 0 0 0 0 0 0
XLOC_002904 0 0 0 0 0 0 0
XLOC_002905 0 0 0 0 0 0 0
XLOC_002906 0 0 0 0 0 0 0
XLOC_002907 0 0 0 0 0 0 0
XLOC_002908 0 0 0 0 0 0 0
XLOC_002909 0 0 0 0 0 0 0
XLOC_002910 0 0 0 0 0 0 0
XLOC_002911 0 0 0 0 0 0 0
XLOC_002912 0 0 0 0 0 0 0
XLOC_002913 0 0 0 0 0 0 0
XLOC_002914 0 0 0 0 0 0 0
XLOC_002915 0 0 0 0 0 0 0
XLOC_002916 0 0 0 0 0 0 0
XLOC_002917 0 0 0 0 0 0 0
XLOC_002918 0 0 0 0 0 0 0
XLOC_002919 0 0 0 0 0 0 0
XLOC_002920 0 0 0 0 0 0 0
XLOC_002921 0 0 0 0 0 0 0
XLOC_002922 0 0 0 0 0 0 0
XLOC_002923 0 0 0 0 0 0 0
XLOC_002924 0 0 0 0 0 0 0
XLOC_002925 0 0 0 0 0 0 0
XLOC_002926 0 0 0 0 0 0 0
XLOC_002927 0 0 0 0 0 0 0
XLOC_002928 0 0 0 0 0 0 0
XLOC_002929 0 0 0 0 0 0 0
XLOC_002930 0 0 0 0 0 0 0
XLOC_002931 0 0 0 0 0 0 0
XLOC_002932 0 0 0 0 0 0 0
XLOC_002933 0 0 0 0 0 0 0
XLOC_002934 0 0 0 0 0 0 0
XLOC_002935 0 0 0 0 0 0 0
XLOC_002936 0 0 0 0 0 0 0
XLOC_002937 0 0 0 0 0 0 0
XLOC_002938 0 0 0 0 0 0 0
XLOC_002939 0 0 0 0 0 0 0
XLOC_002940 0 0.00500921 0.0863683 0.021304 0.0556074 0 0
XLOC_002941 0.0664194 0.0397774 0 0 0 0 0
XLOC_002942 0.039167 0.00487859 0 0 0.0084355 0 0
XLOC_002943 0.022956 0.01192 0 0 0 0 0
XLOC_002944 0 0 0 0 0 0 0
XLOC_002945 27.0252 31.3066 34.235 20.2608 12.8954 5.32559 2.2323
XLOC_002946 0 0 0.0978331 0 0 0 0
XLOC_002947 0 0 0 0 0 0 0
XLOC_002948 423.291 274.987 114.472 89.3204 83.6681 49.266 30.666
XLOC_002949 2.27193 2.67227 3.33591 2.93732 2.0014 1.49873 1.0771
XLOC_002950 313.507 253.046 158.235 112.835 106.5 64.823 77.6645
XLOC_002951 0 0 0 0.0317682 0.0428365 0.0174674 0
XLOC_002952 0 0.0256063 0 0 0 0 0
XLOC_002953 16.8174 18.5107 22.2159 22.5559 22.5777 18.0086 12.8618
XLOC_002954 4.21622 7.06074 7.44797 11.3189 15.3068 13.7725 3.04428
XLOC_002955 0.186425 0 0 0 0 0 0
XLOC_002956 0 0 0 0 0 0 0
XLOC_002957 0 0 0 0 0 0 0
XLOC_002958 0.00860261 0.0405106 0 0 0 0.0550727 0.0148497
XLOC_002959 0 0 0 0 0 0 0
XLOC_002960 0 0 0 0 0 0 0
XLOC_002961 0 0 0 0 0 0 0
XLOC_002962 0.0172784 0.0309284 0 0 0 0.0177347 0.423871
XLOC_002963 0 0 0 0 0 0 0
XLOC_002964 0.627188 0.344487 0.111839 0.0730867 0.0518065 0 0
XLOC_002965 1.63397 1.11576 0.330169 1.40042 1.30567 4.9418 7.09723
XLOC_002966 7.10209 11.2279 15.4448 12.9388 7.98865 3.30743 0.605107
XLOC_002967 0.738705 0.709889 1.46955 1.70739 0.357165 0 0
XLOC_002968 0 0.0305297 0.00743712 0 0.0302007 0 0
XLOC_002969 1.70432 1.68255 2.05341 2.13391 1.95551 1.69411 1.90634
XLOC_002970 0 0 0 0 0 0 0
XLOC_002971 2.35894 2.98335 5.1426 4.50785 4.77468 4.31937 3.71697
XLOC_002972 0 0.00319609 0 0 0 0 0
XLOC_002973 0 0 0 0 0 0 0
XLOC_002974 0.0796602 0.0474412 0.105623 0.109288 0.123928 0.0594977 0.0574336
XLOC_002975 0.0127472 0.0161004 0.0402997 0 0.0232157 0.0234436 0
XLOC_002976 1.75718 1.61915 0.0282725 0 0.00649935 0 0
XLOC_002977 24.5931 29.7929 64.0354 86.1338 89.406 126.144 91.0296
XLOC_002978 0.0257138 0.00825188 0.012938 0.0323841 0 0.00482219 0.00654463
XLOC_002979 82.0709 57.0148 28.7736 23.5551 22.3016 17.8618 16.1489
XLOC_002980 0.029304 0.0563366 0.487895 0.566615 0.34227 0.0223251 0
XLOC_002981 0 0 0 0 0 0 0
XLOC_002982 0.584448 0.622212 0.050148 0 0 0 0
XLOC_002983 6.90332 5.73472 3.86764 4.53139 5.43609 9.78205 14.7647
XLOC_002984 0.851823 0.824793 0.239586 0.0929681 0.0913825 0.0914774 0.417052
XLOC_002985 0.219313 0.449307 0.288445 0.192048 0.179397 0.193386 0.234204
XLOC_002986 0 0 0.00319104 0 0 0 0
XLOC_002987 0 0 0 0 0 0 0
XLOC_002988 0.348007 0.579004 0.647985 0.537796 0.310086 0.118972 0.169056
XLOC_002989 0.00620928 0.0064851 0 0.0126683 0 0 0
XLOC_002990 1.00435 1.40885 1.77209 1.59327 1.01043 0.336533 0.724257
XLOC_002991 0 0 0 0 0 0 0
XLOC_002992 0 0 0 0 0 0 0
XLOC_002993 0 0 0.0141273 0 0 0 0
XLOC_002994 0.0292177 0.0576878 0.0550641 0.0278661 0.0131874 0.0053176 0.015495
XLOC_002995 0 0 0 0 0 0 0
XLOC_002996 2.63438 2.33778 2.02451 3.11954 3.53363 10.0766 14.221
XLOC_002997 17.3823 19.9068 23.2198 20.0716 19.5854 13.512 11.6198
XLOC_002998 0 0 0 0 0 0 0
XLOC_002999 10.742 9.23773 1.51128 0.564707 0.535896 0.602216 0.96392
XLOC_003000 3.96083 4.76627 4.30465 3.41877 2.25532 0.86108 0.73175
XLOC_003001 4.46469 5.96341 13.0459 10.117 7.15992 3.0734 1.89618
XLOC_003002 0.0347202 0.00333506 0 0.0140485 0.0438216 0.0246315 0.304614
XLOC_003003 8.48017 7.88318 8.43127 9.81703 11.0113 12.9768 14.2012
XLOC_003004 0.275203 0.360396 0.382986 0.262057 0.236115 0.773465 1.12589
XLOC_003005 8.88498 9.21582 8.6435 4.48373 2.06182 0.404268 0.242858
XLOC_003006 3.15505 2.32441 2.06938 1.52954 0.942913 1.54267 1.41389
XLOC_003007 2.34436 0.084448 0 0 0 0 0.0253496
XLOC_003008 0 0 0 0 0 0 0
XLOC_003009 21.4138 24.6431 41.9862 65.696 83.8974 72.9651 52.9338
XLOC_003010 1.55717 1.67212 2.36985 1.38361 0.915409 0.67319 0.708632
XLOC_003011 0 0 0 0 0.0632851 0 0
XLOC_003012 0.216926 0.130293 0.130798 0.00739653 0 0 0
XLOC_003013 20.6008 20.5764 27.5377 26.924 28.4547 36.1981 36.6001
XLOC_003014 0.00748819 0 0 0 0 0 0
XLOC_003015 0.757775 0.0105991 0 0 0 0 0
XLOC_003016 0 0.0358124 0 0 0 0 0
XLOC_003017 2.69307 3.00475 4.63996 5.12203 5.04728 4.05486 4.20206
XLOC_003018 0 0 0 0 0 0 0
XLOC_003019 8.78674 7.73811 1.38767 0.746207 0.627413 0.284036 0.232456
XLOC_003020 0.705106 0.750152 1.31178 1.31038 0.616392 5.88323 7.42741
XLOC_003021 0.126097 0.105412 0.0324205 0.00547878 0.0117317 0.0352707 0.190781
XLOC_003022 0 0 0 0 0 0 0
XLOC_003023 5.86938 5.81059 5.85602 5.09486 5.21052 4.80562 5.57387
XLOC_003024 47.3639 41.741 46.1424 41.3006 36.3127 68.1372 111.958
XLOC_003025 0.92216 0.9303 0.91309 0.803332 1.011 0.454615 0.207827
XLOC_003026 1.83734 2.60333 4.02857 4.03304 3.76855 2.49334 1.47031
XLOC_003027 0 0 0 0 0 0 0
XLOC_003028 10.9407 9.29926 6.70192 3.25188 0.854314 0.0693925 0.107643
XLOC_003029 0 0 0 0 0 0 0
XLOC_003030 0 0 0 0 0 0 0
XLOC_003031 0 0 0 0 0 0 0
XLOC_003032 0 0 0.00701528 0.0102353 0 0.0191421 0.0131898
XLOC_003033 0 0.00458657 0 0.0665983 0.0191042 0 0
XLOC_003034 0.0046349 0 0.0441832 0.0566529 0.00758635 0 0.0120235
XLOC_003035 0.00648104 0 0 0 0 0 0
XLOC_003036 29.7244 26.4983 24.7641 28.5863 31.9583 43.806 48.7343
XLOC_003037 1.13889 1.566 0.127425 0.224209 0.240186 0.261617 0.678624
XLOC_003038 16.221 24.5119 50.5892 38.4156 26.5126 9.51876 6.15782
XLOC_003039 0 0 0 0 0 0 0
XLOC_003040 0 0 0 0 0 0 0
XLOC_003041 0 0 0 0 0 0 0
XLOC_003042 0.0815081 0.00584844 0.0177902 0.0154696 0.00926642 0.060468 0
XLOC_003043 12.614 13.7062 15.5486 13.1242 12.2451 12.2127 10.7253
XLOC_003044 1.25541 1.21272 0.344802 0.107618 0.0888122 0.0617679 0.063845
XLOC_003045 0 0 0 0 0 0 0
XLOC_003046 1.4585 1.8544 3.04184 2.3771 1.92135 1.24865 1.59546
XLOC_003047 0 0 0 0 0 0 0
XLOC_003048 2.37252 3.89723 3.92793 3.34024 2.79885 1.7031 1.87616
XLOC_003049 2.37984 2.4105 3.65046 3.54562 3.129 2.76022 2.74988
XLOC_003050 0 0.00463971 0 0 0 0 0
XLOC_003051 6.86789 6.23722 5.30822 5.90937 8.29809 16.714 21.7432
XLOC_003052 0 0 0 0 0 0 0
XLOC_003053 21.6754 14.4873 7.73956 8.7497 11.8065 26.6956 37.5388
XLOC_003054 5.67336 5.76173 7.00699 8.82467 9.72897 9.49208 10.3256
XLOC_003055 0 0 0 0 0.0340876 0 0
XLOC_003056 7.76169 3.99571 1.32361 0.94246 0.47688 0.25313 0.0343091
XLOC_003057 0.131639 0 0.0219313 0 0.0414015 0 0
XLOC_003058 0 0.00598053 0.0478966 0 0 0 0.0246529
XLOC_003059 0 0 0 0 0 0 0
XLOC_003060 0 0 0 0 0 0 0
XLOC_003061 2.33682 3.62589 7.51905 5.98516 3.32581 0.495348 0.0185377
XLOC_003062 0 0.0209584 0 0 0 0 0
XLOC_003063 20.0239 18.7948 19.5912 17.9147 22.0796 26.456 28.2965
XLOC_003064 0 0 0 0 0 0 0
XLOC_003065 930.011 1033.04 448.621 196.836 80.631 29.0649 19.95
XLOC_003066 0.0550964 0.0125211 0 0.0736314 0 0 0
XLOC_003067 0.361436 0.153151 6.34687 13.1647 8.52542 2.5903 0.0338735
XLOC_003068 0 0 0.353257 0.447686 0.50593 0 0.113831
XLOC_003069 1.32053 0.0850332 1.41948 1.18469 0.389356 0.496695 0
XLOC_003070 1.05713 1.51457 5.25555 11.6331 6.71287 2.72594 2.01184
XLOC_003071 1.59145 2.0352 3.39582 3.51631 4.78587 5.42916 7.07493
XLOC_003072 9.28501 9.27741 9.31326 9.40407 9.96182 11.112 12.0007
XLOC_003073 0 0 0.0270435 0.234964 0 0 0
XLOC_003074 0.00964014 0.00275739 0 0 0 0.0337648 0
XLOC_003075 0 0 0 0 0 0 0
XLOC_003076 35.6051 27.4987 20.0619 18.7394 18.9346 24.6427 26.9759
XLOC_003077 0 0 0 0 0 0 0
XLOC_003078 3.04786 3.07215 2.67145 1.33341 0.885963 0.384515 0.0626901
XLOC_003079 2.78845 3.49957 2.61707 0.773665 0.137098 0.0293679 0.0476233
XLOC_003080 0.322485 0.541133 0.903625 0.313198 0.138031 0.0285045 0.04356
XLOC_003081 3.07442 3.19912 3.37341 4.79532 7.58892 8.40713 8.67711
XLOC_003082 2.63627 2.26614 1.27163 1.41724 1.30075 0.879251 0.394715
XLOC_003083 6.78233 2.363 0 0 0 0 0
XLOC_003084 0 0.155337 0.296961 0.359066 0 0 0
XLOC_003085 0.178799 0.441547 2.29786 2.80665 1.51092 0.298944 0.0375584
XLOC_003086 7.68393 11.0721 16.0783 12.3933 10.9769 14.2198 13.7033
XLOC_003087 27.5558 28.5045 33.4041 43.0352 49.1179 65.7602 62.5187
XLOC_003088 7.35842 7.3365 6.11552 8.4465 5.54241 6.17599 7.26104
XLOC_003089 0.0933825 0 0 0 0 0 0.0683752
XLOC_003090 0.143446 0 0 0 0 0 0
XLOC_003091 5.71202 7.4153 1.76716 5.45564 7.42123 7.46342 18.9457
XLOC_003092 3.82717 5.35456 14.4192 14.3538 11.1525 7.45448 5.07763
XLOC_003093 0.237498 0.203424 0.0127359 0.0577942 0.0132196 0.0141638 0.0214395
XLOC_003094 20.9507 17.2907 1.40144 0.398818 0.0604506 0.0693152 0.0521228
XLOC_003095 0.219861 0.324754 0.082188 0.0713742 0.26558 0.269267 0.928924
XLOC_003096 550.905 865.839 465.783 209.126 66.4778 3.56 1.50452
XLOC_003097 0 0 0 0 0 0 0
XLOC_003098 0 0 0 0 0 0 0
XLOC_003099 0.0338187 0 0 0 0 0 0
XLOC_003100 0.0169992 0.124355 0.576206 0.274177 0.0783672 0 0
XLOC_003101 0 0 0 0 0 0 0
XLOC_003102 24.505 21.7572 19.9193 21.408 24.9138 42.3665 57.9554
XLOC_003103 0.707757 0.0236503 0 0.123364 0 0 0
XLOC_003104 0.196523 0.311741 1.2358 1.90454 0.884358 0.59507 0.103575
XLOC_003105 9.95081 14.7747 42.5674 59.1018 51.6595 42.2858 23.1202
XLOC_003106 0 0 0 0 0 0 0.342831
XLOC_003107 0 0 0 0 0 0 0
XLOC_003108 17.4636 20.5034 28.4947 26.225 27.1553 22.316 14.3349
XLOC_003109 51.8168 51.3139 45.5602 26.124 20.1177 8.56883 6.2582
XLOC_003110 0.380073 0.361754 0.188493 0 0 0 0
XLOC_003111 32.5259 99.7856 287.713 552.907 352.847 191.176 7.11244
XLOC_003112 0.00462139 0.00785803 0.0378875 0.00794276 0.0275696 0 0
XLOC_003113 0.295798 1.11374 22.1033 31.81 15.9963 1.59557 0.0121227
XLOC_003114 0 0 0 0 0 0 0
XLOC_003115 0 0 0.00498793 0 0 0 0
XLOC_003116 1.59108 2.32074 4.96479 4.1234 4.15997 3.40137 3.15496
XLOC_003117 0 0 0 0.0926443 0.625199 4.30645 2.53075
XLOC_003118 0 0 0 0 0 0 0
XLOC_003119 0.088497 0.244587 0.0205435 0.0304615 0.0554968 0.0821611 0
XLOC_003120 9.14729 18.052 24.5905 16.997 8.09541 1.91851 0.401588
XLOC_003121 0 0 0 0 0 0 0
XLOC_003122 4.62369 4.56188 2.98063 2.52821 3.17359 3.70606 3.79036
XLOC_003123 1.47642 1.23147 1.3005 1.16617 1.64246 1.0468 1.54545
XLOC_003124 8.99587 6.96933 4.37315 4.69631 4.94136 6.99431 6.33938
XLOC_003125 19.9952 13.9572 5.88624 5.74853 7.69024 16.2097 20.4334
XLOC_003126 8.00077 11.9324 179.141 392.2 41.5807 10.4158 0.131927
XLOC_003127 5.84612 5.24865 2.29946 2.47082 2.75017 3.81992 4.28796
XLOC_003128 14.0293 15.5524 16.2674 11.2177 7.87085 3.48706 2.01591
XLOC_003129 38.195 45.8153 136.285 141.596 130.658 94.8356 69.4497
XLOC_003130 2.17774 33.1853 16.7557 2.22553 0.339366 0.0657185 0
XLOC_003131 0 0 0 0 0 0 0
XLOC_003132 0 0.00189582 0 0 0 0 0.0170544
XLOC_003133 0 0 0 0 0 0 0
XLOC_003134 0 0 0 0 0 0 0
XLOC_003135 0 0.0214936 7.54633 12.7904 0.788095 0.150951 0
XLOC_003136 0.15838 7.26122 20.118 4.98669 0.346937 0.0723698 0
XLOC_003137 0.531796 0.803407 2.75164 6.714 1.45781 0.592019 0.256667
XLOC_003138 0 0 0 0 0 0 0
XLOC_003139 10.5589 13.4073 16.1949 15.4559 9.3832 4.04733 1.93584
XLOC_003140 6.47706 3.68336 7.65604 19.6879 2.93274 0 0
XLOC_003141 5.06534 3.72609 1.72367 2.03378 3.98997 7.31074 8.09152
XLOC_003142 0.571408 0.319606 0.505229 0.676289 1.12187 3.67432 2.39104
XLOC_003143 15.0804 19.5876 13.1516 8.12436 6.70959 4.90753 4.50817
XLOC_003144 0 0 0 0 0 0 0
XLOC_003145 0.288517 0.276393 0.0387754 0 0.0278006 0 0
XLOC_003146 0 0 0 0 0 0 0
XLOC_003147 0.106044 0.18976 0.194362 0.166405 0.126956 0.0959502 0.0463085
XLOC_003148 0 0 0 0 0 0 0
XLOC_003149 6.25532 5.04111 4.63427 2.77999 0.821076 0.0593245 0.0297126
XLOC_003150 114.976 607.895 2325.26 1898.82 695.201 23.3087 1.45598
XLOC_003151 7.45009 12.9534 21.3836 11.9879 4.41136 0.318741 0.0163709
XLOC_003152 0.0620779 0.0200281 0.006132 0 0.0155977 0 0
XLOC_003153 0 0 0 0 0 0 0
XLOC_003154 0.0191586 0 0.0854993 0.191328 0.177576 0.0321858 0
XLOC_003155 0.269734 1.65964 11.8183 4.78321 1.09353 0.062045 0.0126106
XLOC_003156 0.21998 0.155356 0.303557 0.912745 0.250964 0.0492058 0
XLOC_003157 0.195682 0.209102 0.216584 0.159241 0.192307 0.0960725 0.0440796
XLOC_003158 4.18553 5.14909 5.55899 4.50723 5.67539 5.76775 7.33038
XLOC_003159 0.53256 1.10377 5.49363 8.80636 17.7175 23.2055 7.57491
XLOC_003160 0.0156546 0.0974349 0.0529986 0.0162922 0 0 0
XLOC_003161 96.3951 129.837 95.4886 66.5253 42.9261 12.3318 3.08536
XLOC_003162 0 0 0 0 0 0 0
XLOC_003163 0.0406177 0.0133627 0.00856207 0.211524 0.00549888 0.00796378 0
XLOC_003164 0 0 0 0 0 0 0
XLOC_003165 0.507373 0.368639 0.172594 0.396948 0.539536 1.89141 2.34709
XLOC_003166 31.6336 29.3233 20.5153 18.1428 22.197 34.1851 35.9761
XLOC_003167 17.441 27.3955 109.411 91.4171 52.2758 22.8951 10.1729
XLOC_003168 0 0 0.0377034 0 0 0.665571 1.24855
XLOC_003169 0 0 0 0 0 0 0
XLOC_003170 17.8569 20.5989 25.7093 25.8448 18.9391 17.791 13.1848
XLOC_003171 0.115688 0.0338768 0.0392715 0.0207682 0 0 0.0261279
XLOC_003172 0.969492 0.90148 0.719076 0.527539 0.449251 0.306523 0.36984
XLOC_003173 3.1342 3.67803 5.8118 5.07827 6.02631 3.7247 2.94491
